licenceID,licenceNumber,licensee,channel,frequency,location,gridRefDefault,gridReference,licenceType,status,txrx,suppressed,path,createdAt
421568,416261,TWO DEGREES NETWORKS LIMITED,11G5W,11075,Te Kauwhata Straights (WKT-013-004),LAT_LONG_NZGD2000_D2000,-37.4142170 175.1309000,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421568,416261,TWO DEGREES NETWORKS LIMITED,11G5W,11075,"747-763 RUTHERFORD RD, TAUPIRI HUNTLY EAST ( WKT-013-006-A )",LAT_LONG_NZGD2000_D2000,-37.5157989 175.2253265,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421562,416264,TWO DEGREES NETWORKS LIMITED,11G4W#,11525,Te Kauwhata Straights (WKT-013-004),LAT_LONG_NZGD2000_D2000,-37.4142170 175.1309000,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421562,416264,TWO DEGREES NETWORKS LIMITED,11G4W#,11525,"747-763 RUTHERFORD RD, TAUPIRI HUNTLY EAST ( WKT-013-006-A )",LAT_LONG_NZGD2000_D2000,-37.5157989 175.2253265,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421561,416262,TWO DEGREES NETWORKS LIMITED,11G4W,10995,Te Kauwhata Straights (WKT-013-004),LAT_LONG_NZGD2000_D2000,-37.4142170 175.1309000,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421561,416262,TWO DEGREES NETWORKS LIMITED,11G4W,10995,"747-763 RUTHERFORD RD, TAUPIRI HUNTLY EAST ( WKT-013-006-A )",LAT_LONG_NZGD2000_D2000,-37.5157989 175.2253265,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421511,416260,TWO DEGREES NETWORKS LIMITED,18G8A,18580,(WKT-018-004-C)[PRGA]_PIRONGIA,LAT_LONG_NZGD2000_D2000,-38.0136960 175.1647945,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421511,416260,TWO DEGREES NETWORKS LIMITED,18G8A,18580,(WKT-018-002-D)[OTGA]_OTOROHANGA,LAT_LONG_NZGD2000_D2000,-38.1737004 175.2139129,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421510,416259,TWO DEGREES NETWORKS LIMITED,18G8A#,19590,(WKT-018-004-C)[PRGA]_PIRONGIA,LAT_LONG_NZGD2000_D2000,-38.0136960 175.1647945,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421510,416259,TWO DEGREES NETWORKS LIMITED,18G8A#,19590,(WKT-018-002-D)[OTGA]_OTOROHANGA,LAT_LONG_NZGD2000_D2000,-38.1737004 175.2139129,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421483,416258,TWO DEGREES NETWORKS LIMITED,8GL34#,8133.145,(WKT-018-004-C)[PRGA]_PIRONGIA,LAT_LONG_NZGD2000_D2000,-38.0136960 175.1647945,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421483,416258,TWO DEGREES NETWORKS LIMITED,8GL34#,8133.145,(WKT-018-002-D)[OTGA]_OTOROHANGA,LAT_LONG_NZGD2000_D2000,-38.1737004 175.2139129,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421482,416257,TWO DEGREES NETWORKS LIMITED,8GL34,7821.825,(WKT-018-004-C)[PRGA]_PIRONGIA,LAT_LONG_NZGD2000_D2000,-38.0136960 175.1647945,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421482,416257,TWO DEGREES NETWORKS LIMITED,8GL34,7821.825,(WKT-018-002-D)[OTGA]_OTOROHANGA,LAT_LONG_NZGD2000_D2000,-38.1737004 175.2139129,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421394,416275,TWO DEGREES NETWORKS LIMITED,80G1A#,82250,(AKL-006-007-B)[CPKH]_CENTRAL PARK HUB,LAT_LONG_NZGD2000_D2000,-36.8514518 174.6359867,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421394,416275,TWO DEGREES NETWORKS LIMITED,80G1A#,82250,(AKL-006-006-D)[TATJ]_TE ATATU JUNCTION,LAT_LONG_NZGD2000_D2000,-36.8581889 174.6526008,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421393,416274,TWO DEGREES NETWORKS LIMITED,80G1A,72250,(AKL-006-007-B)[CPKH]_CENTRAL PARK HUB,LAT_LONG_NZGD2000_D2000,-36.8514518 174.6359867,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421393,416274,TWO DEGREES NETWORKS LIMITED,80G1A,72250,(AKL-006-006-D)[TATJ]_TE ATATU JUNCTION,LAT_LONG_NZGD2000_D2000,-36.8581889 174.6526008,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421392,416276,TWO DEGREES NETWORKS LIMITED,23G8#,23296,(AKL-006-007-B)[CPKH]_CENTRAL PARK HUB,LAT_LONG_NZGD2000_D2000,-36.8514518 174.6359867,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421392,416276,TWO DEGREES NETWORKS LIMITED,23G8#,23296,(AKL-006-006-D)[TATJ]_TE ATATU JUNCTION,LAT_LONG_NZGD2000_D2000,-36.8581889 174.6526008,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421391,416273,TWO DEGREES NETWORKS LIMITED,23G8,22064,(AKL-006-007-B)[CPKH]_CENTRAL PARK HUB,LAT_LONG_NZGD2000_D2000,-36.8514518 174.6359867,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421391,416273,TWO DEGREES NETWORKS LIMITED,23G8,22064,(AKL-006-006-D)[TATJ]_TE ATATU JUNCTION,LAT_LONG_NZGD2000_D2000,-36.8581889 174.6526008,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421347,416279,TWO DEGREES NETWORKS LIMITED,11G4W#,11525,THE BUSCOT (CAN-065-007-A),LAT_LONG_NZGD2000_D2000,-44.4037011 170.0330333,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421347,416279,TWO DEGREES NETWORKS LIMITED,11G4W#,11525,Maadi Cup COW peninsula 300 m SSW of Ruataniwha Dam Twizel (Two Degrees),LAT_LONG_NZGD2000_D2000,-44.2882849 170.0840941,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421344,416277,TWO DEGREES NETWORKS LIMITED,11G4W,10995,THE BUSCOT (CAN-065-007-A),LAT_LONG_NZGD2000_D2000,-44.4037011 170.0330333,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421344,416277,TWO DEGREES NETWORKS LIMITED,11G4W,10995,Maadi Cup COW peninsula 300 m SSW of Ruataniwha Dam Twizel (Two Degrees),LAT_LONG_NZGD2000_D2000,-44.2882849 170.0840941,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421342,416280,TWO DEGREES NETWORKS LIMITED,11G3W#,11445,THE BUSCOT (CAN-065-007-A),LAT_LONG_NZGD2000_D2000,-44.4037011 170.0330333,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421342,416280,TWO DEGREES NETWORKS LIMITED,11G3W#,11445,Maadi Cup COW peninsula 300 m SSW of Ruataniwha Dam Twizel (Two Degrees),LAT_LONG_NZGD2000_D2000,-44.2882849 170.0840941,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421341,416278,TWO DEGREES NETWORKS LIMITED,11G3W,10915,THE BUSCOT (CAN-065-007-A),LAT_LONG_NZGD2000_D2000,-44.4037011 170.0330333,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421341,416278,TWO DEGREES NETWORKS LIMITED,11G3W,10915,Maadi Cup COW peninsula 300 m SSW of Ruataniwha Dam Twizel (Two Degrees),LAT_LONG_NZGD2000_D2000,-44.2882849 170.0840941,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421339,416287,TWO DEGREES NETWORKS LIMITED,80G1A#,82250,MONOPOLE ADJ WATER TANK ROUND HILL VIA PARKWAY WAINUIOMATA LOWER HUTT (WLG-046-020-B)(MRSV),LAT_LONG_NZGD2000_D2000,-41.2484287 174.9406726,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421339,416287,TWO DEGREES NETWORKS LIMITED,80G1A#,82250,(WLG-046-057-A)[WNUC]_WAINUIOMATA CENTRAL,LAT_LONG_NZGD2000_D2000,-41.2616736 174.9443558,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421338,416286,TWO DEGREES NETWORKS LIMITED,80G1A,72250,MONOPOLE ADJ WATER TANK ROUND HILL VIA PARKWAY WAINUIOMATA LOWER HUTT (WLG-046-020-B)(MRSV),LAT_LONG_NZGD2000_D2000,-41.2484287 174.9406726,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421338,416286,TWO DEGREES NETWORKS LIMITED,80G1A,72250,(WLG-046-057-A)[WNUC]_WAINUIOMATA CENTRAL,LAT_LONG_NZGD2000_D2000,-41.2616736 174.9443558,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421337,416288,TWO DEGREES NETWORKS LIMITED,23G6#,23072,MONOPOLE ADJ WATER TANK ROUND HILL VIA PARKWAY WAINUIOMATA LOWER HUTT (WLG-046-020-B)(MRSV),LAT_LONG_NZGD2000_D2000,-41.2484287 174.9406726,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421337,416288,TWO DEGREES NETWORKS LIMITED,23G6#,23072,(WLG-046-057-A)[WNUC]_WAINUIOMATA CENTRAL,LAT_LONG_NZGD2000_D2000,-41.2616736 174.9443558,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421334,416285,TWO DEGREES NETWORKS LIMITED,23G6,21840,MONOPOLE ADJ WATER TANK ROUND HILL VIA PARKWAY WAINUIOMATA LOWER HUTT (WLG-046-020-B)(MRSV),LAT_LONG_NZGD2000_D2000,-41.2484287 174.9406726,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421334,416285,TWO DEGREES NETWORKS LIMITED,23G6,21840,(WLG-046-057-A)[WNUC]_WAINUIOMATA CENTRAL,LAT_LONG_NZGD2000_D2000,-41.2616736 174.9443558,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421053,NA,DOVE COMMUNICATIONS (2023) LIMITED,FN173#,474.1562,MT VICTORIA(MM),LAT_LONG_NZGD2000_D2000,-36.8265442 174.7992097,Land Mobile - Mobile Transmit,Cancelled,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421053,NA,DOVE COMMUNICATIONS (2023) LIMITED,FN173#,474.1562,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Mobile - Mobile Transmit,Cancelled,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421052,402188,DOVE COMMUNICATIONS (2023) LIMITED,FN173,480.1438,MT VICTORIA(MM),LAT_LONG_NZGD2000_D2000,-36.8265442 174.7992097,Land Repeater,Cancelled,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421052,402188,DOVE COMMUNICATIONS (2023) LIMITED,FN173,480.1438,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Repeater,Cancelled,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421051,NA,DOVE COMMUNICATIONS (2023) LIMITED,FN170#,474.1187,MT VICTORIA(MM),LAT_LONG_NZGD2000_D2000,-36.8265442 174.7992097,Land Mobile - Mobile Transmit,Cancelled,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421051,NA,DOVE COMMUNICATIONS (2023) LIMITED,FN170#,474.1187,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Mobile - Mobile Transmit,Cancelled,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421050,402192,DOVE COMMUNICATIONS (2023) LIMITED,FN170,480.1062,MT VICTORIA(MM),LAT_LONG_NZGD2000_D2000,-36.8265442 174.7992097,Land Repeater,Cancelled,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
421050,402192,DOVE COMMUNICATIONS (2023) LIMITED,FN170,480.1062,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Repeater,Cancelled,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
420866,NA,CSE NEW ZEALAND LIMITED,CN228#,453.1187,TORBAY,LAT_LONG_NZGD2000_D2000,-36.6999283 174.7233239,Land Mobile - Mobile Transmit,Current,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
420866,NA,CSE NEW ZEALAND LIMITED,CN228#,453.1187,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Mobile - Mobile Transmit,Current,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
420865,NA,CSE NEW ZEALAND LIMITED,CN206#,452.8438,TORBAY,LAT_LONG_NZGD2000_D2000,-36.6999283 174.7233239,Land Mobile - Mobile Transmit,Current,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
420865,NA,CSE NEW ZEALAND LIMITED,CN206#,452.8438,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Mobile - Mobile Transmit,Current,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
420864,NA,CSE NEW ZEALAND LIMITED,CN66#,451.0938,TORBAY,LAT_LONG_NZGD2000_D2000,-36.6999283 174.7233239,Land Mobile - Mobile Transmit,Current,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
420864,NA,CSE NEW ZEALAND LIMITED,CN66#,451.0938,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Mobile - Mobile Transmit,Current,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
420824,269215,CSE NEW ZEALAND LIMITED,CN228,458.1562,TORBAY,LAT_LONG_NZGD2000_D2000,-36.6999283 174.7233239,Land Repeater,Current,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
420824,269215,CSE NEW ZEALAND LIMITED,CN228,458.1562,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Repeater,Current,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
420823,269214,CSE NEW ZEALAND LIMITED,CN206,457.8813,TORBAY,LAT_LONG_NZGD2000_D2000,-36.6999283 174.7233239,Land Repeater,Current,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
420823,269214,CSE NEW ZEALAND LIMITED,CN206,457.8813,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Repeater,Current,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
420822,269213,CSE NEW ZEALAND LIMITED,CN66,456.1313,TORBAY,LAT_LONG_NZGD2000_D2000,-36.6999283 174.7233239,Land Repeater,Current,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
420822,269213,CSE NEW ZEALAND LIMITED,CN66,456.1313,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Repeater,Current,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
420670,415509,TWO DEGREES NETWORKS LIMITED,18G7A,18470,RBI Ruakaka (002-063),LAT_LONG_NZGD2000_D2000,-35.8792970 174.4520440,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
420670,415509,TWO DEGREES NETWORKS LIMITED,18G7A,18470,ARTILLERY RD BRYNDERWYN (NTH-002-014-A),LAT_LONG_NZGD2000_D2000,-36.0730421 174.4244275,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
420669,415508,TWO DEGREES NETWORKS LIMITED,18G7A#,19480,RBI Ruakaka (002-063),LAT_LONG_NZGD2000_D2000,-35.8792970 174.4520440,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
420669,415508,TWO DEGREES NETWORKS LIMITED,18G7A#,19480,ARTILLERY RD BRYNDERWYN (NTH-002-014-A),LAT_LONG_NZGD2000_D2000,-36.0730421 174.4244275,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
420619,411872,TWO DEGREES NETWORKS LIMITED,80G1A#,82250,KAIWHETU HILL WAIAUA ROAD HIHI (NTH-001-037-A),LAT_LONG_NZGD2000_D2000,-34.9555368 173.5401988,Fixed >=1 GHz (Bi-directional),Current,TX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
420619,411872,TWO DEGREES NETWORKS LIMITED,80G1A#,82250,18 WRATHALL ROAD MANGONUI (NTH-001-042-A),LAT_LONG_NZGD2000_D2000,-34.9936747 173.5235900,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
420618,411870,TWO DEGREES NETWORKS LIMITED,80G1A,72250,KAIWHETU HILL WAIAUA ROAD HIHI (NTH-001-037-A),LAT_LONG_NZGD2000_D2000,-34.9555368 173.5401988,Fixed >=1 GHz (Bi-directional),Current,RX,FALSE,data/page/377f95d0952531a4c59902cdb4ded104.json,2024-12-04
220569,281007,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,GORE SOUTH,LAT_LONG_NZGD2000_D2000,-46.1169514 168.9301877,Other (Spectrum),Current,TX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
220563,281053,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,CASHMERE WEST P A,LAT_LONG_NZGD2000_D2000,-43.4760729 172.4819755,Other (Spectrum),Current,RX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
220563,281053,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,CASHMERE WEST,LAT_LONG_NZGD2000_D2000,-43.5664455 172.6053124,Other (Spectrum),Current,TX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
220539,281045,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,AMBERLEY TOWN P A,LAT_LONG_NZGD2000_D2000,-43.0624943 172.6045680,Other (Spectrum),Current,RX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
220539,281045,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,AMBERLEY TOWN,LAT_LONG_NZGD2000_D2000,-43.1527587 172.7277018,Other (Spectrum),Current,TX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
220505,281078,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,PORTLAND P A,LAT_LONG_NZGD2000_D2000,-35.7189577 174.1983663,Other (Spectrum),Current,RX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
220505,281078,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,PORTLAND,LAT_LONG_NZGD2000_D2000,-35.8070004 174.3107955,Other (Spectrum),Current,TX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
220488,280759,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,SPRINGFIELD SHOPS P A,LAT_LONG_NZGD2000_D2000,-38.0733059 176.1171755,Other (Spectrum),Current,RX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
220488,280759,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,SPRINGFIELD SHOPS,LAT_LONG_NZGD2000_D2000,-38.1600455 176.2356003,Other (Spectrum),Current,TX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
220485,280881,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,ROTOTUNA P A,LAT_LONG_NZGD2000_D2000,-37.5615275 175.0562358,Other (Spectrum),Current,RX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
220485,280881,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,ROTOTUNA,LAT_LONG_NZGD2000_D2000,-37.7363422 175.2885501,Other (Spectrum),Current,TX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
220480,281056,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,PYES PA P A,LAT_LONG_NZGD2000_D2000,-37.7083894 176.0091877,Other (Spectrum),Current,RX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
220480,281056,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,PYES PA,LAT_LONG_NZGD2000_D2000,-37.7950681 176.1267610,Other (Spectrum),Current,TX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
220468,280782,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,PUKETE P A,LAT_LONG_NZGD2000_D2000,-37.6648635 175.1205237,Other (Spectrum),Current,RX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
220468,280782,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,PUKETE,LAT_LONG_NZGD2000_D2000,-37.7524541 175.2376617,Other (Spectrum),Current,TX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
220436,280796,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,LOWER KAIMAI CELL SITE P A,LAT_LONG_NZGD2000_D2000,-37.7125600 175.9197079,Other (Spectrum),Current,RX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
220436,280796,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,LOWER KAIMAI,LAT_LONG_NZGD2000_D2000,-37.7990532 176.0373872,Other (Spectrum),Current,TX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
220408,280959,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,CHARTWELL SQUARE P A,LAT_LONG_NZGD2000_D2000,-37.6631479 175.1624241,Other (Spectrum),Current,RX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
220408,280959,SPARK NEW ZEALAND TRADING LIMITED,NA,2665,CHARTWELL SQUARE,LAT_LONG_NZGD2000_D2000,-37.7506671 175.2797332,Other (Spectrum),Current,TX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
147756,228994,NEW ZEALAND OIL SERVICES LIMITED,C117,458.225,NORMANDALE,LAT_LONG_NZGD2000_D2000,-41.1836590 174.8992210,Land Repeater,Current,TX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
147756,228994,NEW ZEALAND OIL SERVICES LIMITED,C117,458.225,MOBILE,LAT_LONG_NZGD2000_D2000,NA,Land Repeater,Current,RX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
127919,NA,MERCURY BAY BRANCH 85 NZART,NA,NA,TAIRUA LOOKOUT,LAT_LONG_NZGD2000_D2000,-36.9714703 175.8141281,Amateur Repeater - Mobile Transmit,Cancelled,RX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
127919,NA,MERCURY BAY BRANCH 85 NZART,NA,NA,AMATEUR MOBILE AREA,LAT_LONG_NZGD2000_D2000,NA,Amateur Repeater - Mobile Transmit,Cancelled,TX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
127916,NA,MERCURY BAY BRANCH 85 NZART,NA,NA,KAKATARAHAE (DOC),LAT_LONG_NZGD2000_D2000,-36.8938410 175.5585222,Amateur Repeater - Mobile Transmit,Cancelled,RX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
127916,NA,MERCURY BAY BRANCH 85 NZART,NA,NA,AMATEUR MOBILE AREA,LAT_LONG_NZGD2000_D2000,NA,Amateur Repeater - Mobile Transmit,Cancelled,TX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
127910,NA,MERCURY BAY BRANCH 85 NZART,2AR6975#,146.375,TAIRUA LOOKOUT,LAT_LONG_NZGD2000_D2000,-36.9714703 175.8141281,Amateur Repeater - Mobile Transmit,Cancelled,RX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
127910,NA,MERCURY BAY BRANCH 85 NZART,2AR6975#,146.375,AMATEUR MOBILE AREA,LAT_LONG_NZGD2000_D2000,NA,Amateur Repeater - Mobile Transmit,Cancelled,TX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
127907,217532,MERCURY BAY BRANCH 85 NZART,2AR6975,146.975,TAIRUA LOOKOUT,LAT_LONG_NZGD2000_D2000,-36.9714703 175.8141281,Amateur Repeater,Cancelled,TX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
127907,217532,MERCURY BAY BRANCH 85 NZART,2AR6975,146.975,AMATEUR MOBILE AREA,LAT_LONG_NZGD2000_D2000,NA,Amateur Repeater,Cancelled,RX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
127889,217534,MERCURY BAY BRANCH 85 NZART,70AD0062,430.0625,TAIRUA LOOKOUT,LAT_LONG_NZGD2000_D2000,-36.9714703 175.8141281,Amateur Repeater,Cancelled,TX,FALSE,data/page/39ba5f40498aaa324ee8fd85beed6f78.json,2024-12-04
